BB18NP,OL98QW,2488,51854
BB18NP,WN13PP,2496,46803
BB18NP,M275NH,2511,51184
BB18NP,OL81HB,2515,53471
BB18NP,BL31JP,2519,33720
BB18NP,M359UJ,2520,52997
BB18NP,WN23JQ,2520,46985
BB18NP,OL165BW,2526,55664
BB18NP,WN13YB,2538,47181
BB18NP,WN34HY,2544,50901
BB18NP,WN36LT,2546,50716
BB18NP,WN36TJ,2562,50905
BB18NP,OL162DZ,2567,55143
BB18NP,M263AB,2567,44673
BB18NP,M94FU,2572,49862
BB18NP,WN23UD,2583,47523
BB18NP,M308DA,2583,54742
BB18NP,M71ZN,2587,49303
BB18NP,M88DE,2588,49356
BB18NP,OL126HT,2588,41563
BB18NP,OL25HF,2588,55309
BB18NP,WN24TJ,2589,50876
BB18NP,WN75NZ,2590,50894
BB18NP,M401PJ,2592,53012
BB18NP,WN75SX,2609,52098
BB18NP,M350PG,2612,54207
BB18NP,OL26UA,2617,56808
BB18NP,OL162LZ,2620,55785
BB18NP,WN35HA,2622,51467
BB18NP,M342RJ,2624,60371
BB18NP,M409PQ,2629,53118
BB18NP,M71NF,2640,49514
BB18NP,WN36LY,2642,51008
BB18NP,M298TD,2658,53283
BB18NP,M300SW,2663,57538
BB18NP,M417AW,2663,58822
BB18NP,M300NF,2664,57534
BB18NP,OL13UB,2672,58551
BB18NP,M242TN,2672,50315
BB18NP,OL66TN,2674,58272
BB18NP,WN74BP,2687,52910
BB18NP,OL128QT,2700,36067
BB18NP,OL13EU,2701,57182
BB18NP,M31EY,2703,50294
BB18NP,OL26SW,2710,57573
BB18NP,M342JN,2717,60968
BB18NP,M298AZ,2718,51638
BB18NP,OL129XB,2735,56651
BB18NP,OL162TL,2747,57368
BB18NP,OL129PU,2759,57127
BB18NP,OL69QA,2761,58972
BB18NP,M329HA,2770,63168
BB18NP,M342EW,2773,61433
BB18NP,M418WY,2778,59664
BB18NP,WN74UB,2778,53386
BB18NP,M320EB,2790,61609
BB18NP,M437UX,2792,58437
BB18NP,WN72HU,2804,53315
BB18NP,SK144FZ,2813,64223
BB18NP,WN74BJ,2822,61305
BB18NP,SK151UR,2839,59480
BB18NP,M297EB,2843,58751
BB18NP,M329HR,2844,63905
BB18NP,SK145GU,2849,64374
BB18NP,OL27DR,2852,58752
BB18NP,OL14DA,2858,59532
BB18NP,M329WA,2867,61129
BB18NP,WN24AQ,2868,53141
BB18NP,M419NJ,2869,64105
BB18NP,SK151DY,2873,59642
BB18NP,OL82JJ,2882,60259
BB18NP,OL42UZ,2889,60275
BB18NP,M446DU,2894,60650
BB18NP,SK141QF,2898,64552
BB18NP,M334QN,2902,64433
BB18NP,M332PJ,2911,65471
BB18NP,OL69DE,2911,60184
BB18NP,M446DS,2919,60840
BB18NP,M416PH,2930,60983
BB18NP,M297GF,2932,58815
BB18NP,WN25TP,2972,54001
BB18NP,OL82EN,2974,60973
BB18NP,SK30LU,2991,67707
BB18NP,OL45EB,3000,61079
BB18NP,SK58LG,3013,64787
BB18NP,M224NR,3013,68888
BB18NP,OL43JW,3029,61085
BB18NP,SK153DP,3040,61236
BB18NP,OL68XS,3046,60570
BB18NP,M113DH,3049,66303
BB18NP,SK148LR,3068,69050
BB18NP,SK25DB,3073,67292
BB18NP,SK45EH,3073,67346
BB18NP,SK153EJ,3080,61558
BB18NP,SK43HL,3088,68793
BB18NP,M217FZ,3117,66230
BB18NP,M147LG,3126,65968
BB18NP,M147EQ,3128,66668
BB18NP,SK43BG,3174,69454
BB18NP,SK44HF,3192,69116
BB18NP,SK27NA,3213,68560
BB18NP,OL59SA,3218,63660
BB18NP,OL59PB,3233,63775
BB18NP,SK38PJ,3257,69017
BB18NP,M201AS,3263,67557
BB18NP,WA145YH,3295,67571
BB18NP,SK83AG,3313,74147
BB18NP,SK73DQ,3316,69716
BB18NP,M220HH,3317,75065
BB18NP,SK131EF,3441,72028
BB18NP,WA158EF,3490,77696
BB18NP,SK138EL,3490,72543
BB18NP,SK75QP,3498,70095
BB18NP,WA142ES,3566,69722
BB18NP,WA169BX,3597,84037
BB18NP,SK92PR,3619,79476
BB18NP,SK96EJ,3697,81296
BB18NP,WA168UJ,3928,93492
BB103FB,BB103FB,0,0
BB103FB,BB98NW,696,9248
BB103FB,BB99BY,761,5110
BB103FB,BB103RH,814,7537
BB103FB,BB54EA,878,13364
BB103FB,BB88DH,903,12882
BB103FB,BB90JR,909,5638
BB103FB,BB56PN,985,11966
BB103FB,BB55BU,1005,12249
BB103FB,BB55QE,1058,14297
BB103FB,BB54QW,1136,15499
BB103FB,BB52LF,1140,14543
BB103FB,BB54QB,1147,15591
BB103FB,BB18NP,1337,21144
BB103FB,OL145SQ,1388,15924
BB103FB,BB185RS,1549,19353
BB103FB,BL97HZ,1690,32178
BB103FB,OL102TT,1800,35092
BB103FB,OL128QT,1847,18560
BB103FB,BL84HJ,1868,27948
BB103FB,BL09XG,1900,28227
BB103FB,BL95DL,1909,33867
BB103FB,PR77AE,1921,39634
BB103FB,PR77AQ,1925,39816
BB103FB,BL97RR,1937,34119
BB103FB,PR77BG,1943,39814
BB103FB,OL104AT,2038,33847
BB103FB,BL82RB,2041,34591
BB103FB,OL101DL,2047,35260
BB103FB,M262QJ,2054,36150
BB103FB,PR71BS,2082,40066
BB103FB,M97HQ,2082,41664
BB103FB,BL81JT,2091,29823
BB103FB,BL82BU,2103,35432
BB103FB,OL101FP,2145,36064
BB103FB,OL101FQ,2147,36086
BB103FB,PR73FA,2149,40816
BB103FB,OL101RN,2172,35997
BB103FB,OL98RL,2172,44868
BB103FB,PR73EF,2189,41142
BB103FB,OL98BQ,2202,44189
BB103FB,OL98PH,2213,44973
BB103FB,OL99DT,2218,45487
BB103FB,M246EH,2218,43027
BB103FB,OL98LW,2229,44927
BB103FB,BL23BS,2230,36608
BB103FB,OL113NN,2238,46772
BB103FB,M98RN,2240,42933
BB103FB,BL83AG,2260,36739
BB103FB,M270NG,2261,44103
BB103FB,M97FZ,2280,42901
BB103FB,M359HP,2281,46512
BB103FB,M275WW,2297,44383
BB103FB,M97GE,2315,42374
BB103FB,M242UJ,2317,45623
BB103FB,M270JN,2323,44593
BB103FB,BL22JR,2336,37442
BB103FB,M307BU,2341,49911
BB103FB,M282SQ,2351,48397
BB103FB,M279BA,2352,44918
BB103FB,OL112YB,2353,48371
BB103FB,M74XN,2366,42475
BB103FB,M73BL,2369,42526
BB103FB,OL96JU,2369,46976
BB103FB,OL98QW,2379,45906
BB103FB,WN60TD,2382,50751
BB103FB,BL53WG,2398,52156
BB103FB,M275NH,2402,45236
BB103FB,OL81HB,2406,47523
BB103FB,BL22TF,2407,38602
BB103FB,PR73RJ,2407,43513
BB103FB,M359UJ,2411,47049
BB103FB,BL66EE,2414,51658
BB103FB,BL70HF,2414,34927
BB103FB,OL165BW,2417,49715
BB103FB,WN69RN,2418,51179
BB103FB,PR75TW,2441,47333
BB103FB,BL48JE,2455,48195
BB103FB,OL162DZ,2458,49195
BB103FB,M263AB,2458,38724
BB103FB,BL40BG,2459,49174
BB103FB,OL126HT,2461,23574
BB103FB,M94FU,2463,43914
BB103FB,BL17JB,2469,39031
BB103FB,M308DA,2474,48794
BB103FB,M71ZN,2478,43355
BB103FB,WN68HE,2478,51536
BB103FB,OL25HF,2479,49361
BB103FB,WN60LF,2479,51533
BB103FB,M88DE,2479,43408
BB103FB,M401PJ,2483,47064
BB103FB,BL53UT,2500,53159
BB103FB,M350PG,2503,48258
BB103FB,M264NG,2506,38819
BB103FB,BL26DQ,2507,39359
BB103FB,OL26UA,2508,50859
BB103FB,OL162LZ,2511,49836
BB103FB,M342RJ,2515,54423
BB103FB,M409PQ,2520,47170
BB103FB,OL129PU,2522,25966
BB103FB,BL53YF,2523,55717
BB103FB,BL53UA,2528,55725
BB103FB,M71NF,2531,43565
BB103FB,M280NG,2536,49316
BB103FB,BL18RL,2549,39291
BB103FB,BL16HY,2550,44677
BB103FB,M300SW,2554,51589
BB103FB,M417AW,2554,52873
BB103FB,M300NF,2555,51586
BB103FB,WN21XE,2555,53279
BB103FB,M469HL,2563,53518
BB103FB,OL13UB,2563,52603
BB103FB,M242TN,2563,44366
BB103FB,BL67QY,2565,54030
BB103FB,OL66TN,2565,52324
BB103FB,PR69LZ,2567,44984
BB103FB,OL13EU,2592,51234
BB103FB,M31EY,2594,44345
BB103FB,M389LU,2600,49502
BB103FB,OL26SW,2601,51625
BB103FB,M389QX,2606,52620
BB103FB,M342JN,2608,55019
BB103FB,OL129XB,2626,50703
BB103FB,BL16NP,2631,45253
BB103FB,OL162TL,2638,51420
BB103FB,BL16DH,2643,45596
BB103FB,WN21RN,2650,54052
BB103FB,OL69QA,2652,53024
BB103FB,BL18SF,2655,39519
BB103FB,BL32TD,2658,52152
BB103FB,M329HA,2661,57220
BB103FB,M342EW,2664,55484
BB103FB,M418WY,2669,53716
BB103FB,M320EB,2681,55661
BB103FB,M437UX,2683,52488
BB103FB,BL18SA,2685,39612
BB103FB,BL35LN,2690,53455
BB103FB,WN60UA,2695,52773
BB103FB,BL52BN,2695,54482
BB103FB,BL31JP,2701,41363
BB103FB,SK144FZ,2704,58274
BB103FB,WN21DY,2723,54652
BB103FB,SK151UR,2730,53531
BB103FB,M297EB,2734,52802
BB103FB,BL64HS,2734,57067
BB103FB,M329HR,2735,57957
BB103FB,SK145GU,2740,58425
BB103FB,BL14DS,2742,54527
BB103FB,OL27DR,2743,52804
BB103FB,OL14DA,2749,53583
BB103FB,BL67BL,2753,48695
BB103FB,M329WA,2758,55181
BB103FB,M419NJ,2760,58156
BB103FB,SK151DY,2764,53694
BB103FB,BL52JS,2766,57740
BB103FB,M298TD,2767,52143
BB103FB,OL82JJ,2773,54311
BB103FB,OL42UZ,2780,54327
BB103FB,M446DU,2785,54701
BB103FB,SK141QF,2789,58604
BB103FB,M334QN,2793,58485
BB103FB,OL69DE,2802,54235
BB103FB,M332PJ,2802,59522
BB103FB,BL52DW,2807,55285
BB103FB,WN49HH,2810,62964
BB103FB,M446DS,2810,54892
BB103FB,M416PH,2821,55035
BB103FB,M297GF,2823,52866
BB103FB,WN40SY,2841,64111
BB103FB,OL82EN,2865,55025
BB103FB,SK30LU,2882,61759
BB103FB,OL45EB,2891,55131
BB103FB,WN67NB,2900,54991
BB103FB,SK58LG,2904,58838
BB103FB,M224NR,2904,62939
BB103FB,OL43JW,2920,55137
BB103FB,WN72HU,2923,57024
BB103FB,SK153DP,2931,55288
BB103FB,WN74BP,2934,59964
BB103FB,OL68XS,2937,54622
BB103FB,M113DH,2940,60354
BB103FB,WN67HL,2945,55267
BB103FB,SK148LR,2959,63102
BB103FB,SK45EH,2964,61397
BB103FB,SK25DB,2964,61343
BB103FB,WN13PP,2968,56553
BB103FB,SK153EJ,2971,55609
BB103FB,SK43HL,2979,62844
BB103FB,WN23JQ,2992,56735
BB103FB,M217FZ,3008,60281
BB103FB,WN13YB,3010,56931
BB103FB,WN34HY,3016,60652
BB103FB,M147LG,3017,60020
BB103FB,WN36LT,3018,60466
BB103FB,M147EQ,3019,60719
BB103FB,M298AZ,3023,52830
BB103FB,WN36TJ,3034,60656
BB103FB,WN23UD,3055,57274
BB103FB,WN24TJ,3061,60626
BB103FB,WN75NZ,3062,60644
BB103FB,SK43BG,3065,63505
BB103FB,WN75SX,3081,61848
BB103FB,SK44HF,3083,63168
BB103FB,WN35HA,3094,61217
BB103FB,SK27NA,3104,62612
BB103FB,OL59SA,3109,57711
BB103FB,WN36LY,3114,60759
BB103FB,OL59PB,3124,57827
BB103FB,WN74UB,3143,61673
BB103FB,SK38PJ,3148,63069
BB103FB,M201AS,3154,61608
BB103FB,WA145YH,3186,61623
BB103FB,SK83AG,3204,68199
BB103FB,SK73DQ,3207,63767
BB103FB,M220HH,3208,69117
BB103FB,WN74BJ,3238,62434
BB103FB,SK131EF,3332,66080
BB103FB,WN24AQ,3340,62892
BB103FB,SK138EL,3381,66595
BB103FB,WA158EF,3381,71748
BB103FB,SK75QP,3389,64147
BB103FB,WN25TP,3444,63751
BB103FB,WA142ES,3457,63773
BB103FB,SK92PR,3510,73528
BB103FB,SK96EJ,3588,75348
BB103FB,WA169BX,3830,84955
BB103FB,WA168UJ,3882,82807
BB103RH,BB103RH,0,0
BB103RH,BB90JR,278,2224
BB103RH,BB88DH,337,3398
BB103RH,BB99BY,446,3378
BB103RH,BB98NW,551,4503
BB103RH,BB103FB,810,7519
BB103RH,BB54EA,1132,21101
BB103RH,BB185RS,1189,12780
BB103RH,BB56PN,1239,19703
BB103RH,BB55BU,1259,19985
BB103RH,BB55QE,1312,22034
BB103RH,BB54QW,1390,23236
BB103RH,BB52LF,1394,22280
BB103RH,BB54QB,1401,23328
BB103RH,BB18NP,1591,28881
BB103RH,OL145SQ,1689,21764
BB103RH,BL97HZ,1944,39914
BB103RH,OL102TT,2054,42829
BB103RH,BL84HJ,2122,35684
BB103RH,BL09XG,2154,35964
BB103RH,BL95DL,2163,41604
BB103RH,PR77AE,2175,47371
BB103RH,PR77AQ,2179,47553
BB103RH,BL97RR,2191,41855
BB103RH,PR77BG,2197,47551
BB103RH,OL104AT,2292,41583
BB103RH,BL82RB,2295,42328
BB103RH,OL101DL,2301,42996
BB103RH,M262QJ,2308,43886
BB103RH,M97HQ,2336,49401
BB103RH,PR71BS,2336,47803
BB103RH,BL81JT,2345,37559
BB103RH,BL82BU,2357,43169
BB103RH,OL128QT,2392,26735
BB103RH,OL101FP,2399,43800
BB103RH,OL101FQ,2401,43822
BB103RH,PR73FA,2403,48553
BB103RH,OL98RL,2426,52605
BB103RH,OL101RN,2426,43734
BB103RH,PR73EF,2443,48879
BB103RH,OL98BQ,2456,51926
BB103RH,OL98PH,2467,52710
BB103RH,M246EH,2472,50764
BB103RH,OL99DT,2472,53224
BB103RH,OL98LW,2483,52663
BB103RH,BL23BS,2484,44345
BB103RH,OL113NN,2492,54508
BB103RH,M98RN,2494,50670
BB103RH,BL83AG,2514,44476
BB103RH,M270NG,2515,51840
BB103RH,M97FZ,2534,50638
BB103RH,M359HP,2535,54249
BB103RH,M275WW,2551,52119
BB103RH,M97GE,2569,50111
BB103RH,M242UJ,2571,53360
BB103RH,M270JN,2577,52330
BB103RH,BL22JR,2590,45178
BB103RH,M307BU,2595,57648
BB103RH,M282SQ,2605,56134
BB103RH,M279BA,2606,52655
BB103RH,OL112YB,2607,56108
BB103RH,M74XN,2620,50211
BB103RH,OL96JU,2623,54713
BB103RH,M73BL,2623,50262
BB103RH,OL98QW,2633,53643
BB103RH,WN60TD,2636,58488
BB103RH,BL53WG,2652,59892
BB103RH,M275NH,2656,52973
BB103RH,OL81HB,2660,55260
BB103RH,PR73RJ,2661,51249
BB103RH,BL22TF,2661,46339
BB103RH,M359UJ,2665,54785
BB103RH,BL70HF,2668,42664
BB103RH,BL66EE,2668,59394
BB103RH,OL165BW,2671,57452
BB103RH,WN69RN,2672,58915
BB103RH,PR75TW,2695,55070
BB103RH,BL48JE,2709,55932
BB103RH,M263AB,2712,46461
BB103RH,OL162DZ,2712,56931
BB103RH,BL40BG,2713,56911
BB103RH,M94FU,2717,51650
BB103RH,BL17JB,2723,46768
BB103RH,M308DA,2728,56531
BB103RH,M71ZN,2732,51091
BB103RH,WN68HE,2732,59273
BB103RH,OL126HT,2733,43352
BB103RH,M88DE,2733,51145
BB103RH,OL25HF,2733,57098
BB103RH,WN60LF,2733,59270
BB103RH,M401PJ,2737,54801
BB103RH,BL53UT,2754,60896
BB103RH,M350PG,2757,55995
BB103RH,M264NG,2760,46555
BB103RH,BL26DQ,2761,47096
BB103RH,OL26UA,2762,58596
BB103RH,OL162LZ,2765,57573
BB103RH,M342RJ,2769,62159
BB103RH,M409PQ,2774,54907
BB103RH,BL53YF,2777,63453
BB103RH,BL53UA,2782,63461
BB103RH,M71NF,2785,51302
BB103RH,M280NG,2790,57053
BB103RH,BL18RL,2803,47028
BB103RH,BL16HY,2804,52414
BB103RH,M300SW,2808,59326
BB103RH,M417AW,2808,60610
BB103RH,M300NF,2809,59323
BB103RH,WN21XE,2809,61015
BB103RH,M242TN,2817,52103
BB103RH,M469HL,2817,61254
BB103RH,OL13UB,2817,60340
BB103RH,OL66TN,2819,60060
BB103RH,BL67QY,2819,61767
BB103RH,PR69LZ,2821,52721
BB103RH,OL129PU,2823,31806
BB103RH,OL13EU,2846,58970
BB103RH,M31EY,2848,52082
BB103RH,M389LU,2854,57239
BB103RH,OL26SW,2855,59362
BB103RH,M389QX,2860,60357
BB103RH,M342JN,2862,62756
BB103RH,OL129XB,2880,58440
BB103RH,BL16NP,2885,52990
BB103RH,OL162TL,2892,59157
BB103RH,BL16DH,2897,53333
BB103RH,WN21RN,2904,61789
BB103RH,OL69QA,2906,60760
BB103RH,BL18SF,2909,47255
BB103RH,BL32TD,2912,59889
BB103RH,M329HA,2915,64957
BB103RH,M342EW,2918,63221
BB103RH,M418WY,2923,61453
BB103RH,M320EB,2935,63397
BB103RH,M437UX,2937,60225
BB103RH,BL18SA,2939,47349
BB103RH,BL35LN,2944,61192
BB103RH,WN60UA,2949,60509
BB103RH,BL52BN,2949,62218
BB103RH,BL31JP,2955,49100
BB103RH,SK144FZ,2958,66011
BB103RH,WN21DY,2977,62388
BB103RH,SK151UR,2984,61268
BB103RH,BL64HS,2988,64804
BB103RH,M297EB,2988,60539
BB103RH,M329HR,2989,65693
BB103RH,SK145GU,2994,66162
BB103RH,BL14DS,2996,62264
BB103RH,OL27DR,2997,60541
BB103RH,OL14DA,3003,61320
BB103RH,BL67BL,3007,56431
BB103RH,M329WA,3012,62917
BB103RH,M419NJ,3014,65893
BB103RH,SK151DY,3018,61430
BB103RH,BL52JS,3020,65477
BB103RH,M298TD,3021,59880
BB103RH,OL82JJ,3027,62048
BB103RH,OL42UZ,3034,62063
BB103RH,M446DU,3039,62438
BB103RH,SK141QF,3043,66341
BB103RH,M334QN,3047,66222
BB103RH,OL69DE,3056,61972
BB103RH,M332PJ,3056,67259
BB103RH,BL52DW,3061,63022
BB103RH,WN49HH,3064,70701
BB103RH,M446DS,3064,62629
BB103RH,M416PH,3075,62772
BB103RH,M297GF,3077,60603
BB103RH,WN40SY,3095,71847
BB103RH,OL82EN,3119,62761
BB103RH,SK30LU,3136,69495
BB103RH,OL45EB,3145,62867
BB103RH,WN67NB,3154,62727
BB103RH,M224NR,3158,70676
BB103RH,SK58LG,3158,66575
BB103RH,OL43JW,3174,62873
BB103RH,WN72HU,3177,64761
BB103RH,SK153DP,3185,63025
BB103RH,WN74BP,3188,67701
BB103RH,OL68XS,3191,62359
BB103RH,M113DH,3194,68091
BB103RH,WN67HL,3199,63004
BB103RH,SK148LR,3213,70838
BB103RH,SK45EH,3218,69134
BB103RH,SK25DB,3218,69080
BB103RH,WN13PP,3222,64290
BB103RH,SK153EJ,3225,63346
BB103RH,SK43HL,3233,70581
BB103RH,WN23JQ,3246,64472
BB103RH,M217FZ,3262,68018
BB103RH,WN13YB,3264,64668
BB103RH,WN34HY,3270,68389
BB103RH,M147LG,3271,67757
BB103RH,WN36LT,3272,68203
BB103RH,M147EQ,3273,68456
BB103RH,M298AZ,3277,60567
BB103RH,WN36TJ,3288,68393
BB103RH,WN23UD,3309,65011
BB103RH,WN24TJ,3315,68363
BB103RH,WN75NZ,3316,68381
BB103RH,SK43BG,3319,71242
BB103RH,WN75SX,3335,69585
BB103RH,SK44HF,3337,70904
BB103RH,WN35HA,3348,68954
BB103RH,SK27NA,3358,70349
BB103RH,OL59SA,3363,65448
BB103RH,WN36LY,3368,68495
BB103RH,OL59PB,3378,65564
BB103RH,WN74UB,3397,69410
BB103RH,SK38PJ,3402,70805
BB103RH,M201AS,3408,69345
BB103RH,WA145YH,3440,69360
BB103RH,SK83AG,3458,75936
BB103RH,SK73DQ,3461,71504
BB103RH,M220HH,3462,76854
BB103RH,WN74BJ,3492,70171
BB103RH,SK131EF,3586,73816
BB103RH,WN24AQ,3594,70628
BB103RH,SK138EL,3635,74331
BB103RH,WA158EF,3635,79485
BB103RH,SK75QP,3643,71883
BB103RH,WN25TP,3698,71488
BB103RH,WA142ES,3711,71510
BB103RH,SK92PR,3764,81264
BB103RH,SK96EJ,3842,83085
BB103RH,WA169BX,4084,92692
BB103RH,WA168UJ,4136,90543
BB185RS,BB185RS,0,0
BB185RS,BB98NW,901,10221
BB185RS,BB88DH,1014,10476
BB185RS,BB103RH,1177,12791
BB185RS,BB99BY,1225,12376
BB185RS,BB90JR,1349,12782
BB185RS,BB103FB,1552,19370
BB185RS,BB54EA,1671,28240
BB185RS,BB56PN,1778,26842
BB185RS,BB55BU,1798,27125
BB185RS,BB55QE,1851,29173
BB185RS,BB54QW,1929,30375
BB185RS,BB52LF,1933,29419
BB185RS,BB54QB,1940,30467
BB185RS,BB18NP,2130,36020
BB185RS,BL97HZ,2483,47054
BB185RS,OL102TT,2593,49968
BB185RS,BL84HJ,2661,42824
BB185RS,BL09XG,2693,43103
BB185RS,BL95DL,2702,48743
BB185RS,PR77AE,2714,54510
BB185RS,PR77AQ,2718,54692
BB185RS,BL97RR,2730,48995
BB185RS,PR77BG,2736,54690
BB185RS,OL145SQ,2746,33798
BB185RS,OL104AT,2831,48723
BB185RS,BL82RB,2834,49467
BB185RS,OL101DL,2840,50135
BB185RS,M262QJ,2847,51026
BB185RS,M97HQ,2875,56540
BB185RS,PR71BS,2875,54942
BB185RS,BL81JT,2884,44699
BB185RS,BL82BU,2896,50308
BB185RS,OL101FP,2938,50940
BB185RS,OL101FQ,2940,50962
BB185RS,PR73FA,2942,55692
BB185RS,OL98RL,2965,59744
BB185RS,OL101RN,2965,50873
BB185RS,PR73EF,2982,56018
BB185RS,OL98BQ,2995,59065
BB185RS,OL98PH,3006,59849
BB185RS,M246EH,3011,57903
BB185RS,OL99DT,3011,60363
BB185RS,OL98LW,3022,59803
BB185RS,BL23BS,3023,51484
BB185RS,OL113NN,3031,61648
BB185RS,M98RN,3033,57809
BB185RS,BL83AG,3053,51615
BB185RS,M270NG,3054,58979
BB185RS,M97FZ,3073,57777
BB185RS,M359HP,3074,61388
BB185RS,M275WW,3090,59259
BB185RS,OL128QT,3105,36228
BB185RS,M97GE,3108,57250
BB185RS,M242UJ,3110,60499
BB185RS,M270JN,3116,59469
BB185RS,BL22JR,3129,52318
BB185RS,M307BU,3134,64787
BB185RS,M282SQ,3144,63273
BB185RS,M279BA,3145,59794
BB185RS,OL112YB,3146,63247
BB185RS,M74XN,3159,57350
BB185RS,OL96JU,3162,61852
BB185RS,M73BL,3162,57401
BB185RS,OL98QW,3172,60782
BB185RS,WN60TD,3175,65627
BB185RS,BL53WG,3191,67032
BB185RS,M275NH,3195,60112
BB185RS,OL81HB,3199,62399
BB185RS,BL22TF,3200,53478
BB185RS,PR73RJ,3200,58389
BB185RS,M359UJ,3204,61925
BB185RS,BL66EE,3207,66534
BB185RS,BL70HF,3207,49803
BB185RS,OL165BW,3210,64591
BB185RS,WN69RN,3211,66054
BB185RS,PR75TW,3234,62209
BB185RS,BL48JE,3248,63071
BB185RS,M263AB,3251,53600
BB185RS,OL162DZ,3251,64071
BB185RS,BL40BG,3252,64050
BB185RS,M94FU,3256,58790
BB185RS,BL17JB,3262,53907
BB185RS,M308DA,3267,63670
BB185RS,M71ZN,3271,58231
BB185RS,WN68HE,3271,66412
BB185RS,OL25HF,3272,64237
BB185RS,WN60LF,3272,66409
BB185RS,OL126HT,3272,50491
BB185RS,M88DE,3272,58284
BB185RS,M401PJ,3276,61940
BB185RS,BL53UT,3293,68035
BB185RS,M350PG,3296,63134
BB185RS,M264NG,3299,53694
BB185RS,BL26DQ,3300,54235
BB185RS,OL26UA,3301,65735
BB185RS,OL162LZ,3304,64712
BB185RS,M342RJ,3308,69299
BB185RS,M409PQ,3313,62046
BB185RS,BL53YF,3316,70593
BB185RS,BL53UA,3321,70601
BB185RS,M71NF,3324,58441
